locked_on_date,bd_feb15avgdif_holi,bd_feb15avgdif_date,bd_feb29avgdif_holi,bd_feb29avgdif_date,popHR18_all,prov,ctnm,case_on_date,gdp2018,case_per_10k,second_ind,third_ind,age_feb20,tenure,prov_leader_rank,num_hospital_total,num_doctors_total,num_firm_total,pct_of_non_domestic_firm,secondary_emp_share_total,tertiary_emp_share_total,is_STEM_major,is_BA,is_MA,is_PhD,is_female,rule_in_native_prov,party_age,work_age
0,3.738743478260868,3.908286956521737,0.8998216216216209,1.005213513513512,300.0,广东省,云浮市,0.0,2048113.0,0.0,49.51,34.22,56,1,182.12,22.0,4397.0,943.0,10.498409331919406,42.44,57.34,0.0,0,1,0,0,1,34.0,34.0
0,4.375534782608696,4.671626086956518,1.36812972972973,1.5521864864864852,537.0,四川省,绵阳市,22.0,11480260.0,0.040968342644320296,45.75,47.05,48,1,66.1,90.0,11738.0,971.0,3.707518022657055,43.8,56.05,0.0,0,0,1,0,0,29.0,26.0
0,4.233969565217391,4.910104347826088,1.6031378378378376,2.0234378378378386,370.0,四川省,遂宁市,10.0,4703359.0,0.02702702702702703,45.79,40.81,53,1,66.1,72.0,6546.0,521.0,4.414587332053743,50.14,49.86,0.0,0,1,0,0,0,29.0,31.0
0,4.955347826086957,4.9952347826087005,2.5564162162162165,2.581210810810813,175.0,黑龙江省,鸡西市,45.0,1654705.0,0.2571428571428571,45.33,50.28,56,1,31.47,68.0,4368.0,171.0,4.093567251461988,29.03,45.17,0.0,0,1,0,0,1,29.0,31.0
0,5.257660869565218,4.481400000000002,2.1170513513513503,1.6345108108108108,356.0,浙江省,嘉兴市,43.0,11254564.0,0.12078651685393259,45.48,51.88,53,1,66.3,75.0,11392.0,5394.0,18.594734890619208,63.55,36.4,0.0,0,1,0,0,0,34.0,29.0
0,5.061439130434783,4.9668782608695645,1.8622702702702696,1.8034891891891889,269.0,浙江省,丽水市,17.0,3261953.0,0.06319702602230483,36.27,57.92,47,1,66.3,54.0,7913.0,849.0,3.2979976442873973,21.83,77.83,0.0,0,1,0,0,0,24.0,21.0
0,5.054634782608696,5.1474782608695655,1.4935270270270262,1.5512405405405394,280.0,安徽省,宣城市,6.0,3238217.0,0.02142857142857143,40.49,47.81,57,1,36.14,46.0,5344.0,1439.0,3.1966643502432244,39.32,59.55,0.0,0,1,0,0,1,37.0,38.0
0,4.0926043478260885,4.045434782608694,1.3581405405405411,1.3288189189189177,109.0,四川省,攀枝花市,13.0,8425681.0,0.11926605504587157,65.1,33.42,56,1,66.1,24.0,3966.0,324.0,1.851851851851852,52.43,46.45,0.0,0,1,0,0,0,34.0,38.0
0,4.269995652173915,5.1166565217391335,1.2667189189189187,1.793021621621623,465.0,四川省,广安市,30.0,3485615.0,0.06451612903225806,44.92,43.63,56,1,66.1,67.0,3952.0,509.0,2.161100196463654,53.63,45.34,0.0,0,0,1,0,0,33.0,32.0
1,4.380147826086956,4.4482608695652175,1.3730864864864871,1.4154270270270282,296.0,辽宁省,锦州市,12.0,5623240.0,0.04054054054054054,48.96,48.48,56,1,60.3,77.0,6111.0,294.0,15.646258503401361,33.12,63.25,1.0,0,0,1,0,1,30.0,36.0
1,4.264091304347827,3.684317391304349,1.8640351351351352,1.5036351351351354,898.0,广东省,广州市,335.0,215031516.0,0.3730512249443207,27.97,70.94,54,1,182.12,243.0,49747.0,4664.0,29.78130360205832,32.6,67.34,1.0,0,0,1,0,0,35.0,31.0
1,4.591734782608693,4.605247826086955,1.5264567567567542,1.5348567567567548,148.0,辽宁省,本溪市,3.0,5590042.0,0.02027027027027027,47.92,48.85,54,1,60.3,42.0,3966.0,179.0,12.290502793296087,50.19,49.45,0.0,0,1,0,0,1,33.0,31.0
1,4.508343478260873,4.601343478260868,1.4895810810810826,1.5473918918918912,277.0,辽宁省,葫芦岛市,11.0,3600729.0,0.039711191335740074,47.79,47.29,54,1,60.3,75.0,4780.0,235.0,4.25531914893617,39.61,59.38,0.0,0,1,0,0,1,34.0,31.0
0,5.6830739130434775,5.85474347826087,2.6554810810810805,2.762194594594594,170.0,河南省,鹤壁市,19.0,3880451.0,0.11176470588235295,61.3,35.68,56,1,55.64,43.0,3845.0,484.0,1.0330578512396695,66.25,33.7,0.0,0,1,0,0,1,35.0,38.0
0,3.673069565217393,3.9622608695652204,0.9702108108108116,1.1499783783783797,550.0,广东省,梅州市,15.0,4191338.0,0.02727272727272727,42.88,44.5,54,1,182.12,42.0,9548.0,461.0,10.629067245119305,37.48,62.4,1.0,0,0,1,0,0,34.0,28.0
1,3.9517695652173903,3.9239608695652204,1.1231108108108103,1.1058243243243262,211.0,辽宁省,抚顺市,0.0,8137748.0,0.0,57.98,40.5,55,1,60.3,58.0,5656.0,242.0,10.330578512396695,50.58,47.71,0.0,1,0,0,0,1,22.0,36.0
1,5.582665217391305,5.673760869565218,2.3398243243243253,2.3964513513513506,418.0,山东省,枣庄市,24.0,11571249.0,0.05741626794258373,53.27,39.91,59,1,89.72,78.0,9536.0,1264.0,4.272151898734177,56.24,43.66,0.0,0,1,0,0,1,34.0,42.0
0,5.641926086956524,5.565608695652174,2.2191756756756766,2.1717351351351355,394.0,山东省,滨州市,14.0,8190902.0,0.03553299492385787,44.14,48.63,56,1,89.72,110.0,9695.0,1259.0,3.256552819698173,60.23,39.76,0.0,0,1,0,0,1,34.0,37.0
0,4.209034782608697,4.710778260869565,1.1868027027027015,1.4986972972972958,804.0,广东省,茂名市,13.0,13968211.0,0.01616915422885572,49.83,39.53,51,1,182.12,71.0,13362.0,1026.0,6.042884990253412,46.79,51.74,1.0,0,0,1,0,1,21.0,29.0
1,5.152339130434778,4.7983347826086975,1.9601027027027007,1.7400459459459463,803.0,山东省,青岛市,56.0,84991300.0,0.06973848069738481,40.03,58.16,56,1,89.72,410.0,30867.0,3569.0,29.05575791538245,51.27,48.66,0.0,0,0,1,0,0,33.0,36.0
0,5.179978260869569,5.112569565217389,1.8304405405405428,1.7885378378378376,505.0,江苏省,泰州市,37.0,19948100.0,0.07326732673267326,50.51,46.15,56,0,39.66,71.0,11600.0,2992.0,10.327540106951874,77.61,22.24,0.0,0,0,1,0,0,29.0,35.0
0,4.471495652173914,4.446026086956524,1.8374540540540552,1.821621621621624,446.0,广东省,肇庆市,17.0,11166091.0,0.03811659192825112,51.8,40.39,53,0,182.12,54.0,7620.0,1163.0,21.324161650902838,49.6,50.18,0.0,0,0,1,0,0,25.0,29.0
0,4.4722608695652175,3.618947826086956,1.936697297297297,1.4062594594594588,170.0,广东省,中山市,65.0,36327000.0,0.38235294117647056,49.0,49.3,54,0,182.12,59.0,8115.0,3211.0,28.340080971659923,74.48,25.52,0.0,0,1,0,0,1,29.0,31.0
0,4.022256521739132,4.0455739130434765,1.3824621621621622,1.3969567567567551,120.0,吉林省,白山市,0.0,3546055.0,0.0,52.94,42.0,50,0,44.12,36.0,3568.0,360.0,4.166666666666666,34.83,53.7,0.0,0,1,0,0,1,27.0,29.0
0,5.053000000000001,5.025073913043476,2.458981081081081,2.441621621621621,235.0,黑龙江省,佳木斯市,15.0,4561525.0,0.06382978723404255,25.78,67.91,51,0,31.47,92.0,5694.0,288.0,3.8194444444444446,21.65,66.41,0.0,0,1,0,0,0,28.0,32.0
0,5.385295652173912,5.494560869565216,2.156543243243242,2.2244648648648653,561.0,江苏省,淮安市,60.0,22359500.0,0.10695187165775401,43.9,47.65,48,0,39.66,59.0,12700.0,2175.0,8.735632183908045,63.42,35.9,0.0,0,0,1,1,1,27.0,25.0
0,5.151260869565217,4.6010086956521725,2.0902243243243235,1.748175675675676,604.0,浙江省,台州市,145.0,16240361.0,0.24006622516556292,44.27,52.53,49,0,66.3,111.0,17235.0,3760.0,4.042553191489361,68.68,31.27,1.0,0,0,1,0,0,28.0,29.0
0,4.6790347826086975,5.0126782608695635,1.4154783783783782,1.6228783783783782,171.0,安徽省,铜陵市,28.0,8813428.0,0.16374269005847952,63.67,34.6,49,0,36.14,28.0,3337.0,540.0,3.888888888888889,55.97,42.1,1.0,0,1,0,0,0,28.0,24.0
0,4.008234782608694,4.007869565217392,1.3312918918918908,1.3310648648648642,355.0,福建省,莆田市,55.0,16647596.0,0.15492957746478872,54.18,40.26,53,0,35.3,47.0,5376.0,1221.0,14.496314496314495,69.39,30.46,0.0,0,1,0,0,0,33.0,34.0
0,5.601108695652176,5.694904347826084,2.2623783783783784,2.320683783783781,595.0,山东省,德州市,36.0,8957000.0,0.06050420168067227,49.7,45.53,53,0,89.72,104.0,13010.0,3047.0,2.756809977026584,45.5,54.36,0.0,0,1,0,0,0,26.0,32.0
0,5.166621739130433,5.577108695652171,2.020881081081081,2.2760486486486475,567.0,湖南省,岳阳市,153.0,13125986.0,0.2698412698412698,38.93,57.84,58,0,35.3,242.0,15306.0,1188.0,3.2828282828282838,41.74,56.41,0.0,0,1,0,0,0,26.0,32.0
0,4.541682608695653,5.134343478260872,1.468443243243243,1.8368540540540552,454.0,湖南省,娄底市,75.0,4601745.0,0.16519823788546256,52.31,43.83,50,0,35.3,86.0,9548.0,794.0,1.2594458438287155,49.17,50.33,0.0,0,0,1,0,0,29.0,26.0
0,4.634930434782608,4.362321739130433,2.1135405405405407,1.94408108108108,171.0,海南省,海口市,33.0,13905779.0,0.19298245614035087,18.14,77.37,54,0,32.74,123.0,12417.0,151.0,24.503311258278146,18.95,73.99,1.0,0,1,0,0,0,26.0,31.0
0,4.400669565217392,4.537817391304348,1.5811432432432428,1.6663972972972965,388.0,四川省,德阳市,17.0,6709721.0,0.04381443298969072,49.48,42.57,49,0,66.1,85.0,8953.0,1374.0,2.9112081513828234,49.8,50.14,0.0,0,1,0,0,0,20.0,27.0
0,3.6292869565217383,3.9150521739130455,1.0630135135135137,1.2406513513513526,253.0,陕西省,商洛市,7.0,1478000.0,0.02766798418972332,43.3,47.06,51,0,43.47,180.0,4362.0,250.0,0.0,42.84,56.21,0.0,1,0,0,1,0,29.0,29.0
0,4.141656521739131,4.1435956521739135,1.0555459459459469,1.0567513513513518,46.0,甘肃省,金昌市,1.0,1564325.0,0.021739130434782608,61.42,35.99,52,0,31.0,13.0,1385.0,94.0,0.0,64.71,32.74,1.0,1,0,0,1,0,27.0,29.0
0,5.363830434782611,5.454091304347825,2.3880297297297304,2.444137837837838,790.0,河北省,邢台市,22.0,3706907.0,0.027848101265822784,35.77,63.18,52,0,31.22,177.0,17533.0,1343.0,2.8294862248696946,28.46,71.37,0.0,1,0,0,0,0,31.0,29.0
0,5.544086956521738,5.765839130434781,2.295043243243243,2.432889189189188,513.0,山西省,运城市,19.0,2461333.0,0.037037037037037035,28.61,65.39,47,0,31.47,269.0,11583.0,456.0,3.2894736842105265,31.78,67.66,0.0,0,0,1,0,0,25.0,24.0
1,4.8452782608695655,4.98794347826087,1.8602810810810824,1.9489648648648648,316.0,内蒙古自治区,通辽市,6.0,4201300.0,0.0189873417721519,34.29,52.52,56,0,35.79,81.0,7114.0,206.0,5.339805825242718,21.54,58.16,0.0,1,0,0,0,1,30.0,39.0
1,4.368152173913042,4.351534782608695,1.2716648648648643,1.261335135135135,235.0,辽宁省,丹东市,7.0,2298381.0,0.029787234042553193,31.58,64.6,55,0,60.3,44.0,5659.0,345.0,11.594202898550725,35.37,63.84,1.0,0,1,0,0,0,31.0,30.0
1,4.410165217391304,4.496178260869566,1.4479648648648635,1.501432432432432,186.0,辽宁省,阜新市,8.0,1849479.0,0.043010752688172046,38.33,60.13,53,0,60.3,55.0,4547.0,211.0,7.109004739336492,33.93,64.13,0.0,0,1,0,0,0,23.0,29.0
1,5.566908695652174,4.947730434782611,2.164832432432432,1.7799378378378392,493.0,江苏省,无锡市,52.0,54652800.0,0.10547667342799188,41.33,57.86,57,0,39.66,166.0,19610.0,5258.0,22.42297451502473,64.25,35.69,0.0,0,1,0,0,0,33.0,40.0
1,5.683986956521741,5.1428608695652205,2.3551837837837852,2.018808108108109,379.0,江苏省,常州市,43.0,57722100.0,0.11345646437994723,46.36,51.8,52,0,39.66,67.0,13100.0,4240.0,17.523584905660382,60.38,39.5,0.0,0,0,1,0,0,27.0,30.0
1,5.0644478260869565,4.862543478260871,1.7162729729729742,1.5907648648648658,764.0,江苏省,南通市,40.0,28626300.0,0.05235602094240838,45.61,52.25,56,0,39.66,222.0,18800.0,5131.0,19.918144611186907,81.89,17.88,0.0,0,1,0,0,1,32.0,38.0
1,5.170704347826087,5.019252173913047,1.9253297297297287,1.8311837837837843,460.0,江苏省,扬州市,21.0,32484000.0,0.04565217391304348,47.92,49.13,54,0,39.66,69.0,10900.0,2858.0,12.246326102169348,74.04,25.92,0.0,0,1,0,0,1,31.0,34.0
1,4.402869565217392,4.254047826086957,1.6703243243243242,1.5778135135135138,298.0,河北省,秦皇岛市,10.0,10146857.0,0.03355704697986577,35.33,58.37,57,0,31.22,71.0,9448.0,361.0,18.282548476454295,32.07,67.77,0.0,0,1,0,0,1,35.0,38.0
1,4.629104347826084,4.472769565217392,1.5563891891891881,1.4592081081081076,304.0,山东省,日照市,16.0,14150500.0,0.05263157894736842,50.06,44.28,52,0,89.72,53.0,6200.0,735.0,10.068027210884352,49.48,50.35,1.0,0,1,0,1,1,31.0,30.0
0,4.72775652173913,4.212399999999999,1.7765621621621617,1.4562054054054052,231.0,福建省,厦门市,34.0,43517181.0,0.1471861471861472,41.64,57.82,56,0,35.3,51.0,12705.0,1894.0,36.272439281942965,62.43,37.46,0.0,0,0,1,0,0,34.0,33.0
0,5.505456521739129,5.55985652173913,2.196224324324324,2.230040540540541,640.0,山东省,聊城市,38.0,5731900.0,0.059375,45.05,44.53,47,0,89.72,148.0,12797.0,2325.0,1.6774193548387095,39.95,59.97,0.0,0,0,1,0,1,26.0,21.0
0,4.528260869565217,5.41061304347826,1.1843756756756756,1.7328648648648652,642.0,湖南省,永州市,43.0,4708548.0,0.06697819314641744,39.58,47.1,51,0,35.3,128.0,12477.0,955.0,5.968586387434557,33.72,65.39,0.0,0,0,1,0,1,32.0,28.0
0,4.179326086956522,4.414104347826088,1.1185729729729728,1.264516216216217,288.0,福建省,三明市,13.0,4532584.0,0.04513888888888889,54.36,42.67,57,0,35.3,46.0,5439.0,1770.0,4.23728813559322,35.39,63.07,0.0,0,1,0,0,1,35.0,38.0
0,3.6254478260869583,3.5733217391304364,0.9826405405405412,0.9502378378378382,514.0,福建省,漳州市,20.0,8148209.0,0.038910505836575876,45.47,52.78,55,0,35.3,76.0,10356.0,2254.0,21.20674356699201,57.01,39.86,1.0,0,0,1,0,0,32.0,29.0
0,4.892252173913042,5.032373913043479,2.106454054054054,2.193556756756757,556.0,陕西省,渭南市,15.0,3705194.0,0.02697841726618705,46.02,43.82,53,0,43.47,155.0,9605.0,573.0,2.094240837696335,39.62,59.07,1.0,0,0,1,0,0,23.0,28.0
0,4.937273913043477,4.779295652173913,2.1333756756756745,2.0351729729729735,332.0,山西省,晋中市,35.0,2698240.0,0.10542168674698796,31.95,60.09,57,0,31.47,106.0,7129.0,567.0,4.232804232804233,39.96,59.72,1.0,0,1,0,0,1,31.0,36.0
1,4.025595652173916,4.149630434782608,1.1308864864864885,1.2079891891891887,294.0,辽宁省,铁岭市,7.0,1295727.0,0.023809523809523808,32.64,64.1,55,0,60.3,153.0,5700.0,228.0,8.771929824561402,37.03,55.95,1.0,1,0,0,0,1,34.0,32.0
0,4.987482608695653,4.754421739130434,1.892932432432434,1.7480567567567569,749.0,吉林省,长春市,44.0,51428765.0,0.05874499332443257,53.35,45.32,57,0,44.12,162.0,21119.0,1641.0,10.176721511273612,45.21,53.86,0.0,0,0,1,0,0,35.0,36.0
0,4.381017391304349,4.539391304347827,1.211664864864865,1.3101135135135138,275.0,吉林省,松原市,2.0,3913200.0,0.007272727272727273,43.61,53.75,51,0,44.12,51.0,5681.0,591.0,1.5228426395939088,42.2,49.92,0.0,0,1,0,0,1,29.0,30.0
0,3.0990652173913036,2.8960913043478262,0.8950864864864867,0.7689135135135139,565.0,广东省,汕头市,25.0,23315759.0,0.04424778761061947,50.4,45.16,54,0,182.12,44.0,9741.0,1988.0,10.814889336016094,58.4,41.51,1.0,0,0,1,0,0,28.0,35.0
0,2.847221739130436,2.6427565217391296,0.7024945945945946,0.5753945945945937,276.0,广东省,潮州市,5.0,8045515.0,0.018115942028985508,52.79,44.48,55,0,182.12,31.0,4600.0,923.0,14.517876489707474,56.25,43.68,0.0,0,0,1,0,0,33.0,31.0
0,6.001360869565217,6.79166956521739,2.510243243243244,3.0015162162162152,1070.0,安徽省,阜阳市,150.0,5431259.0,0.14018691588785046,35.23,53.08,57,0,36.14,115.0,13915.0,1752.0,1.0273972602739725,30.2,69.29,0.0,0,1,0,0,0,34.0,30.0
1,5.700691304347825,5.263469565217392,2.8753108108108094,2.603524324324324,842.0,河南省,郑州市,144.0,53849953.0,0.171021377672209,39.33,60.18,55,0,55.64,219.0,38049.0,2845.0,3.5149384885764503,52.39,47.5,1.0,1,0,0,0,0,33.0,36.0
0,5.255304347826089,5.5652956521739165,2.1156540540540547,2.308351351351353,1019.0,山东省,菏泽市,18.0,7708513.0,0.017664376840039256,48.59,43.97,55,0,89.72,233.0,21360.0,3455.0,1.7366136034732274,33.87,66.02,0.0,0,1,0,0,0,32.0,31.0
0,3.797021739130437,4.5052217391304366,0.9789567567567574,1.4191891891891912,349.0,四川省,资阳市,3.0,4848100.0,0.008595988538681949,57.45,32.35,56,0,66.1,43.0,5145.0,323.0,3.7151702786377703,41.98,57.87,0.0,1,0,0,0,1,34.0,38.0
0,4.388917391304348,4.7645652173913025,1.0634837837837852,1.2969945945945955,301.0,贵州省,安顺市,4.0,4488895.0,0.013289036544850499,38.83,48.59,58,0,35.3,73.0,3743.0,368.0,1.6304347826086956,35.45,64.0,0.0,0,1,0,0,1,34.0,36.0
0,4.2719000000000005,4.336921739130435,1.6190135135135135,1.6594324324324332,217.0,吉林省,通化市,3.0,1890231.0,0.013824884792626729,42.04,56.38,54,0,44.12,66.0,6007.0,551.0,3.0852994555353903,36.8,61.35,0.0,0,1,0,0,1,33.0,31.0
0,5.310273913043479,5.121595652173913,2.082948648648649,1.9656621621621624,433.0,山东省,淄博市,29.0,36697027.0,0.06697459584295612,51.99,46.08,50,0,89.72,157.0,14452.0,2624.0,5.525914634146342,64.53,35.38,0.0,0,0,1,0,1,27.0,29.0
0,4.14676956521739,4.566217391304347,1.0604405405405393,1.3211783783783764,805.0,贵州省,遵义市,31.0,11193200.0,0.03850931677018633,41.4,49.01,52,0,35.3,193.0,14432.0,1050.0,1.4285714285714286,28.66,71.16,0.0,0,0,1,0,0,29.0,33.0
1,5.5915086956521725,5.20937391304348,2.549013513513513,2.3114702702702727,243.0,内蒙古自治区,呼和浩特市,7.0,21851700.0,0.02880658436213992,24.81,74.14,55,0,35.79,108.0,10225.0,232.0,8.620689655172415,25.91,73.31,0.0,0,0,1,1,0,27.0,34.0
0,5.2730130434782625,4.911839130434784,2.742091891891892,2.5175783783783787,906.0,陕西省,西安市,114.0,71920980.0,0.12582781456953643,35.15,61.83,56,0,43.47,329.0,30820.0,1434.0,8.507670850767084,37.23,62.67,0.0,1,0,0,0,0,36.0,37.0
1,5.819739130434782,5.023117391304347,2.385202702702704,1.8900054054054047,691.0,江苏省,苏州市,86.0,81945100.0,0.12445730824891461,47.3,51.7,56,0,39.66,193.0,30300.0,9840.0,41.77845528455285,73.0,26.99,1.0,0,0,1,0,0,35.0,34.0
0,4.1698826086956515,4.278508695652173,2.126381081081081,2.1939054054054044,161.0,黑龙江省,黑河市,13.0,349527.0,0.08074534161490683,30.49,65.67,56,0,31.47,63.0,4030.0,111.0,5.405405405405406,14.92,65.14,0.0,1,0,0,0,1,37.0,40.0
0,3.070621739130436,3.096586956521739,0.7063108108108103,0.7224513513513506,363.0,广东省,汕尾市,5.0,2241362.0,0.013774104683195593,44.83,42.6,44,0,182.12,33.0,5153.0,237.0,24.05063291139241,53.73,45.67,1.0,1,0,0,0,0,23.0,23.0
0,3.9588782608695636,4.443060869565217,0.9088567567567556,1.2098351351351346,324.0,四川省,自贡市,9.0,8484280.0,0.027777777777777776,51.54,42.08,50,0,66.1,68.0,4531.0,534.0,2.0599250936329585,43.83,55.86,0.0,0,1,0,0,0,29.0,28.0
0,5.156639130434783,5.190430434782607,1.9889513513513508,2.0099567567567567,433.0,山西省,临汾市,2.0,2829721.0,0.004618937644341801,21.86,75.26,57,0,31.47,189.0,11043.0,380.0,3.4210526315789487,33.72,65.36,1.0,0,1,0,0,1,35.0,34.0
1,4.7434739130434735,4.614139130434781,1.9186270270270256,1.8382297297297283,755.0,河北省,唐山市,46.0,32053543.0,0.060927152317880796,62.1,33.63,56,0,31.22,173.0,18690.0,1630.0,5.398773006134969,42.58,55.25,0.0,0,1,0,0,0,35.0,35.0
0,5.000539130434783,4.656408695652175,1.7702081081081091,1.5562891891891897,271.0,江苏省,镇江市,12.0,18786919.0,0.04428044280442804,46.57,51.85,56,2,39.66,50.0,8100.0,2046.0,19.110459433040077,54.92,44.89,0.0,1,0,0,0,1,27.0,33.0
0,4.284034782608696,4.449747826086959,1.1751027027027028,1.2781135135135155,316.0,福建省,龙岩市,6.0,10326594.0,0.0189873417721519,52.76,40.89,58,1,35.3,47.0,5995.0,1186.0,8.431703204047219,39.88,58.9,0.0,1,0,0,0,0,36.0,37.0
0,4.151391304347826,4.814865217391303,0.9618081081081088,1.3742378378378373,800.0,湖南省,衡阳市,47.0,9082292.0,0.05875,46.11,51.91,51,2,35.3,127.0,17760.0,1098.0,3.0054644808743167,44.94,54.82,0.0,0,0,1,0,0,28.0,29.0
0,4.8580130434782625,4.8065739130434775,1.8573243243243245,1.8253486486486472,132.0,山西省,阳泉市,4.0,4440648.0,0.030303030303030304,42.49,57.06,57,2,31.47,49.0,3893.0,132.0,5.303030303030303,62.37,37.51,0.0,0,1,0,0,1,29.0,29.0
0,4.537226086956523,4.56038260869565,1.7156729729729738,1.7300675675675663,308.0,山西省,忻州市,7.0,1383021.0,0.022727272727272728,31.45,61.18,55,4,31.47,112.0,5923.0,349.0,0.8595988538681949,27.04,72.0,0.0,0,1,0,0,1,39.0,42.0
1,4.805904347826087,4.60107391304348,2.213794594594595,2.0864675675675683,525.0,江西省,南昌市,222.0,36408753.0,0.4228571428571429,50.04,48.25,56,3,32.02,118.0,14143.0,1473.0,9.504412763068569,59.03,40.67,0.0,0,1,0,0,1,34.0,34.0
1,4.743230434782608,4.485269565217392,1.7534324324324322,1.5930783783783786,644.0,山东省,济南市,47.0,63890455.0,0.07298136645962733,33.83,63.31,57,1,89.72,238.0,29035.0,2051.0,7.11847879083374,41.12,58.84,0.0,0,0,1,0,1,35.0,35.0
0,5.000295652173912,4.691291304347828,1.920135135135134,1.7280513513513518,256.0,山东省,威海市,38.0,17730689.0,0.1484375,47.52,46.77,58,1,89.72,50.0,8097.0,1847.0,23.226854358419057,64.93,34.95,1.0,0,0,1,0,1,39.0,35.0
1,5.463917391304347,5.3712608695652175,2.2763621621621604,2.2187648648648644,1162.0,山东省,临沂市,47.0,18035241.0,0.04044750430292599,51.46,46.7,57,2,89.72,188.0,21287.0,4074.0,4.639175257731959,49.81,49.95,1.0,0,1,0,0,1,36.0,34.0
0,2.7379391304347824,2.7106695652173918,0.4930000000000003,0.4760486486486486,703.0,广东省,揭阳市,8.0,9403706.0,0.011379800853485065,59.77,35.49,52,0,182.12,50.0,10172.0,1956.0,8.1799591002045,54.34,45.17,0.0,0,1,0,0,0,35.0,35.0
0,5.0304,4.96118695652174,2.4367054054054056,2.3936810810810814,1199.0,河北省,保定市,32.0,13573495.0,0.026688907422852376,49.05,45.38,60,6,31.22,365.0,28300.0,1828.0,4.485776805251642,38.83,61.04,0.0,0,1,0,0,1,36.0,36.0
0,4.490360869565215,4.603947826086957,1.683037837837837,1.753645945945946,320.0,吉林省,四平市,14.0,1613303.0,0.04375,52.11,45.02,54,1,44.12,63.0,7178.0,601.0,2.9950083194675536,21.89,74.52,0.0,0,1,0,0,1,24.0,34.0
1,5.260073913043477,5.020169565217392,2.3983189189189176,2.249189189189189,743.0,安徽省,合肥市,168.0,48124819.0,0.22611036339165544,47.33,52.35,59,3,36.14,172.0,20964.0,2257.0,7.6207354895879496,56.9,43.03,0.0,0,1,0,0,1,34.0,37.0
0,5.482991304347827,5.604708695652175,2.77515945945946,2.8508216216216216,79.0,黑龙江省,七台河市,16.0,1757953.0,0.20253164556962025,41.54,49.66,55,1,31.47,27.0,1789.0,83.0,1.2048192771084338,50.76,44.58,1.0,0,0,1,0,1,34.0,32.0
0,4.628278260869566,4.629173913043476,2.1300783783783785,2.130635135135135,255.0,黑龙江省,牡丹江市,12.0,3589212.0,0.047058823529411764,35.17,60.46,53,1,31.47,79.0,7797.0,460.0,1.5217391304347827,19.61,65.02,0.0,0,1,0,0,0,31.0,31.0
0,3.8315478260869567,3.865773913043479,0.9346513513513512,0.9559270270270276,219.0,云南省,玉溪市,14.0,7255575.0,0.0639269406392694,63.54,32.14,53,1,30.69,72.0,5889.0,434.0,3.9170506912442393,48.19,51.08,0.0,0,0,1,0,1,34.0,31.0
1,6.0109956521739125,6.562960869565215,2.4597810810810805,2.8028945945945942,602.0,江西省,宜春市,102.0,2850981.0,0.16943521594684385,37.67,51.24,57,2,32.02,40.0,8102.0,1542.0,5.058365758754863,50.18,49.03,0.0,1,0,0,0,1,34.0,37.0
0,4.379304347826088,4.6408391304347845,1.4389459459459468,1.6015216216216226,382.0,陕西省,汉中市,21.0,4798198.0,0.0549738219895288,50.42,40.58,56,3,43.47,80.0,6990.0,586.0,1.706484641638225,34.99,64.55,0.0,0,1,0,0,1,35.0,36.0
1,5.136547826086959,5.2387391304347855,1.8389378378378385,1.9024621621621625,272.0,内蒙古自治区,乌兰察布市,3.0,1534132.0,0.011029411764705883,37.7,59.73,54,2,35.79,51.0,3942.0,230.0,4.782608695652174,16.01,82.48,0.0,0,0,1,0,1,31.0,39.0
